fuente,jornada,jugador,equipo,puntos,jugo,capturado
cronistas_marca,4,Dani Cárdenas Cárdenas,Rayo,2.0,1,2026-09-25
cronistas_marca,3,Dani Cárdenas Cárdenas,Rayo,2.0,1,2026-09-25
cronistas_marca,2,Dani Cárdenas Cárdenas,Rayo,2.0,1,2026-09-25
cronistas_marca,1,Dani Cárdenas Cárdenas,Rayo,,0,2026-09-25
cronistas_marca,7,Fran Pérez Fran Pérez,Rayo,,0,2026-09-25
cronistas_marca,6,Fran Pérez Fran Pérez,Rayo,2.0,1,2026-09-25
cronistas_marca,5,Fran Pérez Fran Pérez,Rayo,,0,2026-09-25
cronistas_marca,4,Fran Pérez Fran Pérez,Rayo,-4.0,1,2026-09-25
cronistas_marca,3,Fran Pérez Fran Pérez,Rayo,2.0,1,2026-09-25
cronistas_marca,2,Fran Pérez Fran Pérez,Rayo,2.0,1,2026-09-25
cronistas_marca,1,Fran Pérez Fran Pérez,Rayo,2.0,1,2026-09-25
cronistas_marca,7,Alemão Alemão,Rayo,2.0,1,2026-09-25
cronistas_marca,6,Alemão Alemão,Rayo,2.0,1,2026-09-25
cronistas_marca,5,Alemão Alemão,Rayo,2.0,1,2026-09-25
cronistas_marca,4,Alemão Alemão,Rayo,2.0,1,2026-09-25
cronistas_marca,3,Alemão Alemão,Rayo,2.0,1,2026-09-25
cronistas_marca,2,Alemão Alemão,Rayo,,0,2026-09-25
cronistas_marca,1,Alemão Alemão,Rayo,2.0,1,2026-09-25
cronistas_marca,7,Augusto Batalla Batalla,Rayo,,0,2026-09-25
cronistas_marca,6,Augusto Batalla Batalla,Rayo,,0,2026-09-25
cronistas_marca,5,Augusto Batalla Batalla,Rayo,,0,2026-09-25
cronistas_marca,4,Augusto Batalla Batalla,Rayo,,0,2026-09-25
cronistas_marca,3,Augusto Batalla Batalla,Rayo,,0,2026-09-25
cronistas_marca,2,Augusto Batalla Batalla,Rayo,2.0,1,2026-09-25
cronistas_marca,1,Augusto Batalla Batalla,Rayo,2.0,1,2026-09-25
cronistas_marca,7,Pelayo Fernández Pelayo,Rayo,,0,2026-09-25
cronistas_marca,6,Pelayo Fernández Pelayo,Rayo,,0,2026-09-25
cronistas_marca,5,Pelayo Fernández Pelayo,Rayo,,0,2026-09-25
cronistas_marca,4,Pelayo Fernández Pelayo,Rayo,,0,2026-09-25
cronistas_marca,3,Pelayo Fernández Pelayo,Rayo,,0,2026-09-25
cronistas_marca,2,Pelayo Fernández Pelayo,Rayo,2.0,1,2026-09-25
cronistas_marca,1,Pelayo Fernández Pelayo,Rayo,2.0,1,2026-09-25
cronistas_marca,7,Sergio José Lozano Lozano,Rayo,,0,2026-09-25
cronistas_marca,6,Sergio José Lozano Lozano,Rayo,,0,2026-09-25
cronistas_marca,5,Sergio José Lozano Lozano,Rayo,,0,2026-09-25
cronistas_marca,4,Sergio José Lozano Lozano,Rayo,,0,2026-09-25
cronistas_marca,3,Sergio José Lozano Lozano,Rayo,,0,2026-09-25
cronistas_marca,2,Sergio José Lozano Lozano,Rayo,,0,2026-09-25
cronistas_marca,1,Sergio José Lozano Lozano,Rayo,,0,2026-09-25
cronistas_marca,7,Marco de la Sías De la Sías,Rayo,,0,2026-09-25
cronistas_marca,6,Marco de la Sías De la Sías,Rayo,,0,2026-09-25
cronistas_marca,5,Marco de la Sías De la Sías,Rayo,,0,2026-09-25
cronistas_marca,4,Marco de la Sías De la Sías,Rayo,,0,2026-09-25
cronistas_marca,3,Marco de la Sías De la Sías,Rayo,,0,2026-09-25
cronistas_marca,2,Marco de la Sías De la Sías,Rayo,,0,2026-09-25
cronistas_marca,1,Marco de la Sías De la Sías,Rayo,,0,2026-09-25
cronistas_marca,7,Jozhua Vertrouwd Vertrouwd,Rayo,,0,2026-09-25
cronistas_marca,6,Jozhua Vertrouwd Vertrouwd,Rayo,,0,2026-09-25
cronistas_marca,5,Jozhua Vertrouwd Vertrouwd,Rayo,,0,2026-09-25
cronistas_marca,4,Jozhua Vertrouwd Vertrouwd,Rayo,,0,2026-09-25
cronistas_marca,3,Jozhua Vertrouwd Vertrouwd,Rayo,-2.0,1,2026-09-25
cronistas_marca,2,Jozhua Vertrouwd Vertrouwd,Rayo,2.0,1,2026-09-25
cronistas_marca,1,Jozhua Vertrouwd Vertrouwd,Rayo,,0,2026-09-25
cronistas_marca,7,Iván Alonso Iván Alonso,Rayo,,0,2026-09-25
cronistas_marca,6,Iván Alonso Iván Alonso,Rayo,,0,2026-09-25
cronistas_marca,5,Iván Alonso Iván Alonso,Rayo,,0,2026-09-25
cronistas_marca,4,Iván Alonso Iván Alonso,Rayo,,0,2026-09-25
cronistas_marca,3,Iván Alonso Iván Alonso,Rayo,,0,2026-09-25
cronistas_marca,2,Iván Alonso Iván Alonso,Rayo,,0,2026-09-25
cronistas_marca,1,Iván Alonso Iván Alonso,Rayo,,0,2026-09-25
cronistas_marca,7,Marco Román Román,Rayo,,0,2026-09-25
cronistas_marca,6,Marco Román Román,Rayo,,0,2026-09-25
cronistas_marca,5,Marco Román Román,Rayo,,0,2026-09-25
cronistas_marca,4,Marco Román Román,Rayo,,0,2026-09-25
cronistas_marca,3,Marco Román Román,Rayo,,0,2026-09-25
cronistas_marca,2,Marco Román Román,Rayo,,0,2026-09-25
cronistas_marca,1,Marco Román Román,Rayo,,0,2026-09-25
cronistas_marca,7,Georgiy Tsitaishvili Tsitaishvili,Rayo,2.0,1,2026-09-25
cronistas_marca,6,Georgiy Tsitaishvili Tsitaishvili,Rayo,2.0,1,2026-09-25
cronistas_marca,5,Georgiy Tsitaishvili Tsitaishvili,Rayo,2.0,1,2026-09-25
cronistas_marca,4,Georgiy Tsitaishvili Tsitaishvili,Rayo,2.0,1,2026-09-25
cronistas_marca,3,Georgiy Tsitaishvili Tsitaishvili,Rayo,,0,2026-09-25
cronistas_marca,2,Georgiy Tsitaishvili Tsitaishvili,Rayo,,0,2026-09-25
cronistas_marca,1,Georgiy Tsitaishvili Tsitaishvili,Rayo,,0,2026-09-25
cronistas_marca,7,Adrià Pedrosa Pedrosa,Rayo,6.0,1,2026-09-25
cronistas_marca,6,Adrià Pedrosa Pedrosa,Rayo,11.0,1,2026-09-25
cronistas_marca,5,Adrià Pedrosa Pedrosa,Rayo,2.0,1,2026-09-25
cronistas_marca,4,Adrià Pedrosa Pedrosa,Rayo,6.0,1,2026-09-25
cronistas_marca,3,Adrià Pedrosa Pedrosa,Rayo,2.0,1,2026-09-25
cronistas_marca,2,Adrià Pedrosa Pedrosa,Rayo,,0,2026-09-25
cronistas_marca,1,Adrià Pedrosa Pedrosa,Rayo,,0,2026-09-25
cronistas_marca,7,Adrián Molina Molina,Rayo,,0,2026-09-25
cronistas_marca,6,Adrián Molina Molina,Rayo,,0,2026-09-25
cronistas_marca,5,Adrián Molina Molina,Rayo,,0,2026-09-25
cronistas_marca,4,Adrián Molina Molina,Rayo,,0,2026-09-25
cronistas_marca,3,Adrián Molina Molina,Rayo,,0,2026-09-25
cronistas_marca,2,Adrián Molina Molina,Rayo,,0,2026-09-25
cronistas_marca,1,Adrián Molina Molina,Rayo,,0,2026-09-25
cronistas_marca,7,Gnangoro Bouare Bouare,Rayo,2.0,1,2026-09-25
cronistas_marca,6,Gnangoro Bouare Bouare,Rayo,2.0,1,2026-09-25
cronistas_marca,5,Gnangoro Bouare Bouare,Rayo,2.0,1,2026-09-25
cronistas_marca,4,Gnangoro Bouare Bouare,Rayo,2.0,1,2026-09-25
cronistas_marca,3,Gnangoro Bouare Bouare,Rayo,-2.0,1,2026-09-25
cronistas_marca,2,Gnangoro Bouare Bouare,Rayo,,0,2026-09-25
cronistas_marca,1,Gnangoro Bouare Bouare,Rayo,,0,2026-09-25
cronistas_marca,7,Emil Audero Audero,Rayo,2.0,1,2026-09-25
cronistas_marca,6,Emil Audero Audero,Rayo,2.0,1,2026-09-25
cronistas_marca,5,Emil Audero Audero,Rayo,2.0,1,2026-09-25
cronistas_marca,4,Emil Audero Audero,Rayo,,0,2026-09-25
cronistas_marca,7,Mujaid Sadick Mujaid,Rayo,2.0,1,2026-09-25
cronistas_marca,6,Mujaid Sadick Mujaid,Rayo,2.0,1,2026-09-25
cronistas_marca,5,Mujaid Sadick Mujaid,Rayo,2.0,1,2026-09-25
cronistas_marca,4,Mujaid Sadick Mujaid,Rayo,,0,2026-09-25
cronistas_marca,7,Rayane Belaid Rayane,Rayo,,0,2026-09-25
cronistas_marca,6,Rayane Belaid Rayane,Rayo,,0,2026-09-25
cronistas_marca,5,Rayane Belaid Rayane,Rayo,2.0,1,2026-09-25
cronistas_marca,4,Rayane Belaid Rayane,Rayo,,0,2026-09-25
cronistas_marca,3,Rayane Belaid Rayane,Rayo,,0,2026-09-25
cronistas_marca,2,Rayane Belaid Rayane,Rayo,,0,2026-09-25
cronistas_marca,1,Rayane Belaid Rayane,Rayo,,0,2026-09-25
cronistas_marca,7,Marash Kumbulla Kumbulla,Rayo,,0,2026-09-25
cronistas_marca,6,Marash Kumbulla Kumbulla,Rayo,,0,2026-09-25
cronistas_marca,5,Marash Kumbulla Kumbulla,Rayo,,0,2026-09-25
cronistas_marca,4,Marash Kumbulla Kumbulla,Rayo,,0,2026-09-25
cronistas_marca,3,Marash Kumbulla Kumbulla,Rayo,,0,2026-09-25
cronistas_marca,2,Marash Kumbulla Kumbulla,Rayo,,0,2026-09-25
cronistas_marca,1,Marash Kumbulla Kumbulla,Rayo,,0,2026-09-25
cronistas_marca,7,Samu Becerra Becerra,Rayo,,0,2026-09-25
cronistas_marca,6,Samu Becerra Becerra,Rayo,,0,2026-09-25
cronistas_marca,5,Samu Becerra Becerra,Rayo,,0,2026-09-25
cronistas_marca,4,Samu Becerra Becerra,Rayo,,0,2026-09-25
cronistas_marca,3,Samu Becerra Becerra,Rayo,,0,2026-09-25
cronistas_marca,2,Samu Becerra Becerra,Rayo,,0,2026-09-25
cronistas_marca,1,Samu Becerra Becerra,Rayo,,0,2026-09-25
cronistas_marca,7,Thibaut Courtois Courtois,Real Madrid,6.0,1,2026-09-25
cronistas_marca,6,Thibaut Courtois Courtois,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Thibaut Courtois Courtois,Real Madrid,6.0,1,2026-09-25
cronistas_marca,4,Thibaut Courtois Courtois,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Thibaut Courtois Courtois,Real Madrid,2.0,1,2026-09-25
cronistas_marca,1,Thibaut Courtois Courtois,Real Madrid,6.0,1,2026-09-25
cronistas_marca,2,Thibaut Courtois Courtois,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Antonio Rüdiger Rüdiger,Real Madrid,11.0,1,2026-09-25
cronistas_marca,6,Antonio Rüdiger Rüdiger,Real Madrid,,0,2026-09-25
cronistas_marca,5,Antonio Rüdiger Rüdiger,Real Madrid,6.0,1,2026-09-25
cronistas_marca,4,Antonio Rüdiger Rüdiger,Real Madrid,,0,2026-09-25
cronistas_marca,3,Antonio Rüdiger Rüdiger,Real Madrid,6.0,1,2026-09-25
cronistas_marca,1,Antonio Rüdiger Rüdiger,Real Madrid,,0,2026-09-25
cronistas_marca,2,Antonio Rüdiger Rüdiger,Real Madrid,,0,2026-09-25
cronistas_marca,7,Kylian Mbappé Mbappé,Real Madrid,-2.0,1,2026-09-25
cronistas_marca,6,Kylian Mbappé Mbappé,Real Madrid,9.0,1,2026-09-25
cronistas_marca,5,Kylian Mbappé Mbappé,Real Madrid,12.0,1,2026-09-25
cronistas_marca,4,Kylian Mbappé Mbappé,Real Madrid,-2.0,1,2026-09-25
cronistas_marca,3,Kylian Mbappé Mbappé,Real Madrid,5.0,1,2026-09-25
cronistas_marca,1,Kylian Mbappé Mbappé,Real Madrid,19.0,1,2026-09-25
cronistas_marca,2,Kylian Mbappé Mbappé,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Bernardo Silva Bernardo Silva,Real Madrid,6.0,1,2026-09-25
cronistas_marca,6,Bernardo Silva Bernardo Silva,Real Madrid,,0,2026-09-25
cronistas_marca,5,Bernardo Silva Bernardo Silva,Real Madrid,2.0,1,2026-09-25
cronistas_marca,4,Bernardo Silva Bernardo Silva,Real Madrid,-2.0,1,2026-09-25
cronistas_marca,3,Bernardo Silva Bernardo Silva,Real Madrid,2.0,1,2026-09-25
cronistas_marca,1,Bernardo Silva Bernardo Silva,Real Madrid,2.0,1,2026-09-25
cronistas_marca,2,Bernardo Silva Bernardo Silva,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Federico Valverde Valverde,Real Madrid,2.0,1,2026-09-25
cronistas_marca,6,Federico Valverde Valverde,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Federico Valverde Valverde,Real Madrid,2.0,1,2026-09-25
cronistas_marca,4,Federico Valverde Valverde,Real Madrid,-2.0,1,2026-09-25
cronistas_marca,3,Federico Valverde Valverde,Real Madrid,6.0,1,2026-09-25
cronistas_marca,1,Federico Valverde Valverde,Real Madrid,6.0,1,2026-09-25
cronistas_marca,2,Federico Valverde Valverde,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Trent Alexander-Arnold Alexander-Arnold,Real Madrid,,0,2026-09-25
cronistas_marca,6,Trent Alexander-Arnold Alexander-Arnold,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Trent Alexander-Arnold Alexander-Arnold,Real Madrid,,0,2026-09-25
cronistas_marca,4,Trent Alexander-Arnold Alexander-Arnold,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Trent Alexander-Arnold Alexander-Arnold,Real Madrid,6.0,1,2026-09-25
cronistas_marca,1,Trent Alexander-Arnold Alexander-Arnold,Real Madrid,,0,2026-09-25
cronistas_marca,2,Trent Alexander-Arnold Alexander-Arnold,Real Madrid,0.0,1,2026-09-25
cronistas_marca,7,Ibrahima Konaté Konaté,Real Madrid,2.0,1,2026-09-25
cronistas_marca,6,Ibrahima Konaté Konaté,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Ibrahima Konaté Konaté,Real Madrid,2.0,1,2026-09-25
cronistas_marca,4,Ibrahima Konaté Konaté,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Ibrahima Konaté Konaté,Real Madrid,,0,2026-09-25
cronistas_marca,1,Ibrahima Konaté Konaté,Real Madrid,2.0,1,2026-09-25
cronistas_marca,2,Ibrahima Konaté Konaté,Real Madrid,6.0,1,2026-09-25
cronistas_marca,7,Marc Cucurella Cucurella,Real Madrid,2.0,1,2026-09-25
cronistas_marca,6,Marc Cucurella Cucurella,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Marc Cucurella Cucurella,Real Madrid,0.0,1,2026-09-25
cronistas_marca,4,Marc Cucurella Cucurella,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Marc Cucurella Cucurella,Real Madrid,2.0,1,2026-09-25
cronistas_marca,1,Marc Cucurella Cucurella,Real Madrid,6.0,1,2026-09-25
cronistas_marca,2,Marc Cucurella Cucurella,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Brahim Díaz Brahim,Real Madrid,,0,2026-09-25
cronistas_marca,6,Brahim Díaz Brahim,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Brahim Díaz Brahim,Real Madrid,,0,2026-09-25
cronistas_marca,4,Brahim Díaz Brahim,Real Madrid,,0,2026-09-25
cronistas_marca,3,Brahim Díaz Brahim,Real Madrid,6.0,1,2026-09-25
cronistas_marca,1,Brahim Díaz Brahim,Real Madrid,2.0,1,2026-09-25
cronistas_marca,2,Brahim Díaz Brahim,Real Madrid,,0,2026-09-25
cronistas_marca,7,Andriy Lunin Lunin,Real Madrid,,0,2026-09-25
cronistas_marca,6,Andriy Lunin Lunin,Real Madrid,,0,2026-09-25
cronistas_marca,5,Andriy Lunin Lunin,Real Madrid,,0,2026-09-25
cronistas_marca,4,Andriy Lunin Lunin,Real Madrid,,0,2026-09-25
cronistas_marca,3,Andriy Lunin Lunin,Real Madrid,,0,2026-09-25
cronistas_marca,1,Andriy Lunin Lunin,Real Madrid,,0,2026-09-25
cronistas_marca,2,Andriy Lunin Lunin,Real Madrid,,0,2026-09-25
cronistas_marca,7,Vinicius Junior Vinicius,Real Madrid,-2.0,1,2026-09-25
cronistas_marca,6,Vinicius Junior Vinicius,Real Madrid,-2.0,1,2026-09-25
cronistas_marca,5,Vinicius Junior Vinicius,Real Madrid,2.0,1,2026-09-25
cronistas_marca,4,Vinicius Junior Vinicius,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Vinicius Junior Vinicius,Real Madrid,2.0,1,2026-09-25
cronistas_marca,1,Vinicius Junior Vinicius,Real Madrid,9.0,1,2026-09-25
cronistas_marca,2,Vinicius Junior Vinicius,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Denzel Dumfries Dumfries,Real Madrid,2.0,1,2026-09-25
cronistas_marca,6,Denzel Dumfries Dumfries,Real Madrid,0.0,1,2026-09-25
cronistas_marca,5,Denzel Dumfries Dumfries,Real Madrid,2.0,1,2026-09-25
cronistas_marca,4,Denzel Dumfries Dumfries,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Denzel Dumfries Dumfries,Real Madrid,,0,2026-09-25
cronistas_marca,1,Denzel Dumfries Dumfries,Real Madrid,6.0,1,2026-09-25
cronistas_marca,2,Denzel Dumfries Dumfries,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Jude Bellingham Bellingham,Real Madrid,6.0,1,2026-09-25
cronistas_marca,6,Jude Bellingham Bellingham,Real Madrid,6.0,1,2026-09-25
cronistas_marca,5,Jude Bellingham Bellingham,Real Madrid,10.0,1,2026-09-25
cronistas_marca,4,Jude Bellingham Bellingham,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Jude Bellingham Bellingham,Real Madrid,14.0,1,2026-09-25
cronistas_marca,1,Jude Bellingham Bellingham,Real Madrid,6.0,1,2026-09-25
cronistas_marca,2,Jude Bellingham Bellingham,Real Madrid,10.0,1,2026-09-25
cronistas_marca,7,Eduardo Camavinga Camavinga,Real Madrid,2.0,1,2026-09-25
cronistas_marca,6,Eduardo Camavinga Camavinga,Real Madrid,,0,2026-09-25
cronistas_marca,5,Eduardo Camavinga Camavinga,Real Madrid,2.0,1,2026-09-25
cronistas_marca,4,Eduardo Camavinga Camavinga,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Eduardo Camavinga Camavinga,Real Madrid,6.0,1,2026-09-25
cronistas_marca,1,Eduardo Camavinga Camavinga,Real Madrid,2.0,1,2026-09-25
cronistas_marca,2,Eduardo Camavinga Camavinga,Real Madrid,0.0,1,2026-09-25
cronistas_marca,7,Álvaro F. Carreras A. F. Carreras,Real Madrid,,0,2026-09-25
cronistas_marca,6,Álvaro F. Carreras A. F. Carreras,Real Madrid,,0,2026-09-25
cronistas_marca,5,Álvaro F. Carreras A. F. Carreras,Real Madrid,11.0,1,2026-09-25
cronistas_marca,4,Álvaro F. Carreras A. F. Carreras,Real Madrid,0.0,1,2026-09-25
cronistas_marca,3,Álvaro F. Carreras A. F. Carreras,Real Madrid,,0,2026-09-25
cronistas_marca,1,Álvaro F. Carreras A. F. Carreras,Real Madrid,2.0,1,2026-09-25
cronistas_marca,2,Álvaro F. Carreras A. F. Carreras,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Sergio Mestre Mestre,Real Madrid,,0,2026-09-25
cronistas_marca,6,Sergio Mestre Mestre,Real Madrid,,0,2026-09-25
cronistas_marca,5,Sergio Mestre Mestre,Real Madrid,,0,2026-09-25
cronistas_marca,4,Sergio Mestre Mestre,Real Madrid,,0,2026-09-25
cronistas_marca,3,Sergio Mestre Mestre,Real Madrid,,0,2026-09-25
cronistas_marca,1,Sergio Mestre Mestre,Real Madrid,,0,2026-09-25
cronistas_marca,2,Sergio Mestre Mestre,Real Madrid,,0,2026-09-25
cronistas_marca,7,Arda Güler Güler,Real Madrid,2.0,1,2026-09-25
cronistas_marca,6,Arda Güler Güler,Real Madrid,6.0,1,2026-09-25
cronistas_marca,5,Arda Güler Güler,Real Madrid,10.0,1,2026-09-25
cronistas_marca,4,Arda Güler Güler,Real Madrid,10.0,1,2026-09-25
cronistas_marca,3,Arda Güler Güler,Real Madrid,10.0,1,2026-09-25
cronistas_marca,1,Arda Güler Güler,Real Madrid,6.0,1,2026-09-25
cronistas_marca,2,Arda Güler Güler,Real Madrid,6.0,1,2026-09-25
cronistas_marca,7,Dean Huijsen Huijsen,Real Madrid,-8.0,1,2026-09-25
cronistas_marca,6,Dean Huijsen Huijsen,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Dean Huijsen Huijsen,Real Madrid,,0,2026-09-25
cronistas_marca,4,Dean Huijsen Huijsen,Real Madrid,6.0,1,2026-09-25
cronistas_marca,3,Dean Huijsen Huijsen,Real Madrid,2.0,1,2026-09-25
cronistas_marca,1,Dean Huijsen Huijsen,Real Madrid,2.0,1,2026-09-25
cronistas_marca,2,Dean Huijsen Huijsen,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Carlos Espí Carlos Espí,Real Madrid,,0,2026-09-25
cronistas_marca,6,Carlos Espí Carlos Espí,Real Madrid,13.0,1,2026-09-25
cronistas_marca,5,Carlos Espí Carlos Espí,Real Madrid,,0,2026-09-25
cronistas_marca,4,Carlos Espí Carlos Espí,Real Madrid,6.0,1,2026-09-25
cronistas_marca,3,Carlos Espí Carlos Espí,Real Madrid,,0,2026-09-25
cronistas_marca,1,Carlos Espí Carlos Espí,Real Madrid,2.0,1,2026-09-25
cronistas_marca,2,Carlos Espí Carlos Espí,Real Madrid,13.0,1,2026-09-25
cronistas_marca,7,Alexis Ciria Ciria,Real Madrid,,0,2026-09-25
cronistas_marca,6,Alexis Ciria Ciria,Real Madrid,,0,2026-09-25
cronistas_marca,5,Alexis Ciria Ciria,Real Madrid,,0,2026-09-25
cronistas_marca,4,Alexis Ciria Ciria,Real Madrid,,0,2026-09-25
cronistas_marca,3,Alexis Ciria Ciria,Real Madrid,,0,2026-09-25
cronistas_marca,1,Alexis Ciria Ciria,Real Madrid,,0,2026-09-25
cronistas_marca,2,Alexis Ciria Ciria,Real Madrid,,0,2026-09-25
cronistas_marca,7,Mario Rivas Rivas,Real Madrid,,0,2026-09-25
cronistas_marca,6,Mario Rivas Rivas,Real Madrid,,0,2026-09-25
cronistas_marca,5,Mario Rivas Rivas,Real Madrid,,0,2026-09-25
cronistas_marca,4,Mario Rivas Rivas,Real Madrid,,0,2026-09-25
cronistas_marca,3,Mario Rivas Rivas,Real Madrid,,0,2026-09-25
cronistas_marca,1,Mario Rivas Rivas,Real Madrid,,0,2026-09-25
cronistas_marca,2,Mario Rivas Rivas,Real Madrid,,0,2026-09-25
cronistas_marca,7,Yan Diomande Y. Diomande,Real Madrid,6.0,1,2026-09-25
cronistas_marca,6,Yan Diomande Y. Diomande,Real Madrid,6.0,1,2026-09-25
cronistas_marca,5,Yan Diomande Y. Diomande,Real Madrid,2.0,1,2026-09-25
cronistas_marca,4,Yan Diomande Y. Diomande,Real Madrid,2.0,1,2026-09-25
cronistas_marca,3,Yan Diomande Y. Diomande,Real Madrid,2.0,1,2026-09-25
cronistas_marca,1,Yan Diomande Y. Diomande,Real Madrid,2.0,1,2026-09-25
cronistas_marca,2,Yan Diomande Y. Diomande,Real Madrid,2.0,1,2026-09-25
cronistas_marca,7,Jorge Cestero Cestero,Real Madrid,,0,2026-09-25
cronistas_marca,6,Jorge Cestero Cestero,Real Madrid,,0,2026-09-25
cronistas_marca,5,Jorge Cestero Cestero,Real Madrid,,0,2026-09-25
cronistas_marca,4,Jorge Cestero Cestero,Real Madrid,,0,2026-09-25
cronistas_marca,3,Jorge Cestero Cestero,Real Madrid,,0,2026-09-25
cronistas_marca,1,Jorge Cestero Cestero,Real Madrid,,0,2026-09-25
cronistas_marca,2,Jorge Cestero Cestero,Real Madrid,,0,2026-09-25
cronistas_marca,7,Manuel Ángel Manuel Ángel,Real Madrid,,0,2026-09-25
cronistas_marca,6,Manuel Ángel Manuel Ángel,Real Madrid,,0,2026-09-25
cronistas_marca,5,Manuel Ángel Manuel Ángel,Real Madrid,,0,2026-09-25
cronistas_marca,7,Javi Navarro Javi Navarro,Real Madrid,,0,2026-09-25
cronistas_marca,6,Javi Navarro Javi Navarro,Real Madrid,,0,2026-09-25
cronistas_marca,5,Javi Navarro Javi Navarro,Real Madrid,,0,2026-09-25
cronistas_marca,4,Javi Navarro Javi Navarro,Real Madrid,,0,2026-09-25
cronistas_marca,3,Javi Navarro Javi Navarro,Real Madrid,,0,2026-09-25
cronistas_marca,1,Javi Navarro Javi Navarro,Real Madrid,,0,2026-09-25
cronistas_marca,2,Javi Navarro Javi Navarro,Real Madrid,,0,2026-09-25
cronistas_marca,7,Aurélien Tchouaméni Tchouaméni,Real Madrid,2.0,1,2026-09-25
cronistas_marca,6,Aurélien Tchouaméni Tchouaméni,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Aurélien Tchouaméni Tchouaméni,Real Madrid,2.0,1,2026-09-25
cronistas_marca,4,Aurélien Tchouaméni Tchouaméni,Real Madrid,,0,2026-09-25
cronistas_marca,3,Aurélien Tchouaméni Tchouaméni,Real Madrid,,0,2026-09-25
cronistas_marca,1,Aurélien Tchouaméni Tchouaméni,Real Madrid,,0,2026-09-25
cronistas_marca,2,Aurélien Tchouaméni Tchouaméni,Real Madrid,,0,2026-09-25
cronistas_marca,7,Raúl Asencio Asencio,Real Madrid,,0,2026-09-25
cronistas_marca,6,Raúl Asencio Asencio,Real Madrid,,0,2026-09-25
cronistas_marca,5,Raúl Asencio Asencio,Real Madrid,,0,2026-09-25
cronistas_marca,4,Raúl Asencio Asencio,Real Madrid,,0,2026-09-25
cronistas_marca,3,Raúl Asencio Asencio,Real Madrid,,0,2026-09-25
cronistas_marca,1,Raúl Asencio Asencio,Real Madrid,,0,2026-09-25
cronistas_marca,2,Raúl Asencio Asencio,Real Madrid,,0,2026-09-25
cronistas_marca,7,Endrick Endrick,Real Madrid,,0,2026-09-25
cronistas_marca,6,Endrick Endrick,Real Madrid,2.0,1,2026-09-25
cronistas_marca,5,Endrick Endrick,Real Madrid,,0,2026-09-25
cronistas_marca,4,Endrick Endrick,Real Madrid,,0,2026-09-25
cronistas_marca,3,Endrick Endrick,Real Madrid,,0,2026-09-25
cronistas_marca,1,Endrick Endrick,Real Madrid,,0,2026-09-25
cronistas_marca,2,Endrick Endrick,Real Madrid,,0,2026-09-25
cronistas_marca,7,Thiago Pitarch Thiago,Real Madrid,,0,2026-09-25
cronistas_marca,6,Thiago Pitarch Thiago,Real Madrid,,0,2026-09-25
cronistas_marca,5,Thiago Pitarch Thiago,Real Madrid,,0,2026-09-25
cronistas_marca,4,Thiago Pitarch Thiago,Real Madrid,,0,2026-09-25
cronistas_marca,3,Thiago Pitarch Thiago,Real Madrid,,0,2026-09-25
cronistas_marca,1,Thiago Pitarch Thiago,Real Madrid,,0,2026-09-25
cronistas_marca,2,Thiago Pitarch Thiago,Real Madrid,,0,2026-09-25
cronistas_marca,7,Álex Remiro Remiro,Real Sociedad,0.0,1,2026-09-25
cronistas_marca,5,Álex Remiro Remiro,Real Sociedad,6.0,1,2026-09-25
cronistas_marca,4,Álex Remiro Remiro,Real Sociedad,,0,2026-09-25
cronistas_marca,6,Álex Remiro Remiro,Real Sociedad,2.0,1,2026-09-25
cronistas_marca,3,Álex Remiro Remiro,Real Sociedad,6.0,1,2026-09-25
cronistas_marca,1,Álex Remiro Remiro,Real Sociedad,2.0,1,2026-09-25
cronistas_marca,2,Álex Remiro Remiro,Real Sociedad,2.0,1,2026-09-25
cronistas_marca,7,Mikel Oyarzabal Oyarzabal,Real Sociedad,0.0,1,2026-09-25
